f1,f2,f3,f4,f5,f6,f7,f8
3.42,3.64,1.0,0.14400000000000002,0.11655,c2,1.109,0.5009999999999999
4.5,4.515000000000001,1.2,0.23375,0.30195000000000005,c1,2.318,0.9299999999999999
4.68,4.62,1.52,0.3775,0.2682,c0,3.116,1.2000000000000002
4.68,4.515000000000001,1.4,0.3335,0.23985,c1,2.669,1.065
3.87,3.745,1.12,0.14275,0.14355,c0,1.433,0.6465
2.25,2.345,0.6,0.03525,0.0396,c2,0.365,0.165
3.6,3.5700000000000003,1.04,0.135,0.14985,c0,1.287,0.615
4.2299999999999995,4.165,1.08,0.217,0.1656,c2,1.873,0.861
4.05,3.9549999999999996,1.48,0.151,0.16245,c1,1.857,0.795
4.2749999999999995,4.095,0.96,0.205,0.19035,c0,1.89,0.8400000000000001
4.2299999999999995,4.2,1.28,0.2205,0.18135,c0,2.024,0.915
2.5200000000000005,2.66,0.76,0.0825,0.03915,c2,0.577,0.201
1.53,1.61,0.4,0.013000000000000001,0.011700000000000002,c2,0.114,0.048
4.7250000000000005,4.69,1.44,0.40025,0.32805,c0,3.323,1.29
3.96,3.8850000000000002,1.2,0.1535,0.13725,c0,1.51,0.78
3.15,3.185,0.84,0.08125,0.08729999999999999,c0,0.8320000000000001,0.43499999999999994
2.025,2.17,0.6,0.0325,0.0333,c2,0.31,0.10949999999999999
4.2749999999999995,4.305,1.4,0.23175,0.27855,c0,2.206,0.8175000000000001
4.2299999999999995,4.2,1.2,0.21125,0.1647,c0,1.8559999999999999,0.8250000000000001
2.43,2.52,0.72,0.04225,0.03465,c1,0.377,0.165
4.2299999999999995,4.375,1.16,0.2375,0.18000000000000002,c1,1.9680000000000002,0.795
4.095,3.9899999999999998,1.2,0.1935,0.21465,c0,1.92,0.8250000000000001
3.15,3.15,1.04,0.087,0.0999,c0,0.92,0.405
4.05,4.13,1.28,0.13725,0.19665,c2,1.786,1.035
5.13,5.075,1.64,0.37200000000000005,0.28350000000000003,c1,3.239,1.464
4.41,4.55,1.24,0.2725,0.20520000000000002,c1,2.244,0.9165
4.2299999999999995,4.13,1.16,0.22725,0.1557,c0,1.847,0.762
4.140000000000001,3.9899999999999998,1.2,0.27075,0.18314999999999998,c0,2.075,0.75
4.455,4.445,1.4,0.35350000000000004,0.24525000000000002,c1,2.4219999999999997,0.9689999999999999
2.43,2.5549999999999997,0.68,0.04075,0.02925,c2,0.39399999999999996,0.195
3.5100000000000002,3.535,1.4,0.1335,0.135,c1,1.3840000000000001,0.645
4.41,4.234999999999999,1.32,0.24100000000000002,0.17415,c2,2.142,1.056
4.68,4.55,1.56,0.3465,0.396,c0,3.352,1.41
4.59,4.585,1.4,0.42575,0.30285,c1,3.305,1.2089999999999999
4.86,4.585,1.72,0.3475,0.2664,c1,3.111,1.332
3.87,3.8850000000000002,1.12,0.17625,0.16515,c1,1.509,0.6045
4.635,4.864999999999999,1.4,0.289,0.36945,c0,3.033,1.17
4.05,3.9549999999999996,1.32,0.161,0.2196,c1,1.953,1.1099999999999999
4.140000000000001,4.0249999999999995,1.32,0.14925,0.16065,c1,2.248,1.32
3.1049999999999995,3.08,0.96,0.08275,0.0747,c2,0.73,0.33
3.33,3.395,0.92,0.09975,0.08595,c1,0.957,0.387
4.995,4.935,1.72,0.52325,0.34469999999999995,c0,4.282,1.584
3.1049999999999995,3.115,0.84,0.08375,0.09135000000000001,c2,0.818,0.351
3.6450000000000005,3.8500000000000005,1.12,0.122,0.14715,c0,1.605,0.765
3.6,3.5,1.0,0.135,0.11475,c0,1.195,0.498
2.34,2.5549999999999997,0.92,0.04675,0.04005,c2,0.436,0.21000000000000002
4.635,4.7250000000000005,1.16,0.30125,0.2691,c0,2.53,0.9750000000000001
3.78,3.71,1.36,0.205,0.18720000000000003,c1,1.656,0.4515
4.455,4.234999999999999,1.36,0.264,0.22185,c1,2.477,1.17
3.6450000000000005,3.71,1.2,0.17600000000000002,0.1683,c0,1.663,0.7575000000000001
4.7250000000000005,4.62,1.28,0.24875,0.2871,c1,2.5540000000000003,1.182
4.59,4.515000000000001,1.24,0.25075,0.216,c1,2.258,1.026
2.565,2.415,0.8,0.04325,0.052199999999999996,c2,0.445,0.22499999999999998
4.140000000000001,3.8500000000000005,1.4,0.15775,0.16425,c0,1.7380000000000002,0.96
3.2399999999999998,3.2550000000000003,0.84,0.094,0.07605,c0,0.976,0.5700000000000001
4.59,4.445,1.24,0.2025,0.20295000000000002,c0,1.972,0.9299999999999999
4.68,4.655,1.32,0.36475,0.3663,c1,3.377,1.2795
4.95,4.8999999999999995,1.4,0.32825,0.26865,c0,2.881,1.125
4.365,4.41,1.44,0.25875,0.2772,c0,2.487,1.1099999999999999
3.5100000000000002,3.4299999999999997,1.12,0.13975,0.19665,c0,1.4140000000000001,0.54
3.87,3.6750000000000003,1.08,0.21625,0.162,c1,1.687,0.5445
3.195,3.08,0.92,0.07925,0.08325,c1,0.83,0.393
4.7250000000000005,4.585,1.4,0.29275,0.23445000000000002,c1,2.696,1.182
4.7700000000000005,4.41,1.4,0.3335,0.26505,c0,2.827,1.0665
2.205,2.31,0.52,0.028999999999999998,0.028800000000000003,c2,0.289,0.15150000000000002
2.6999999999999997,2.765,0.84,0.07175,0.06795,c1,0.675,0.29400000000000004
2.475,2.59,0.8,0.047,0.0405,c2,0.44,0.195
3.6,3.535,1.08,0.1885,0.1341,c0,1.446,0.534
2.97,2.975,0.92,0.08175,0.0729,c1,0.812,0.40650000000000003
3.915,3.8500000000000005,1.32,0.17,0.17459999999999998,c2,1.608,0.732
2.475,2.625,0.8,0.05825,0.0378,c2,0.465,0.195
3.42,3.395,0.96,0.10375,0.09675,c2,0.945,0.44099999999999995
2.655,2.765,0.72,0.07150000000000001,0.05985000000000001,c2,0.605,0.22949999999999998
3.2399999999999998,3.29,1.16,0.08625,0.12375000000000001,c1,1.074,0.585
3.96,4.0249999999999995,1.0,0.22775,0.15435000000000001,c2,1.703,0.5895
2.79,2.765,0.68,0.0765,0.045450000000000004,c2,0.634,0.28049999999999997
4.68,4.515000000000001,1.44,0.28875,0.3168,c1,2.57,0.9510000000000001
3.42,3.71,1.0,0.146,0.1017,c2,1.232,0.5549999999999999
4.32,4.234999999999999,1.36,0.29100000000000004,0.21284999999999998,c0,2.367,0.9510000000000001
4.5,4.515000000000001,1.56,0.30825,0.31634999999999996,c0,2.802,1.1175
2.0700000000000003,2.205,0.0,0.02875,0.025650000000000003,c2,0.268,1.0514999999999999
4.95,4.69,1.52,0.27125,0.27315,c1,2.781,1.2000000000000002
4.095,3.8850000000000002,1.44,0.14800000000000002,0.17550000000000002,c1,1.916,1.17
3.42,3.36,1.0,0.10525,0.09405,c2,1.046,0.5249999999999999
3.195,3.36,1.0,0.11925,0.07515000000000001,c2,0.988,0.44999999999999996
1.89,2.205,0.48,0.03,0.03375,c2,0.25,0.10500000000000001
3.69,3.8500000000000005,1.0,0.12525,0.14715,c0,1.521,0.585
2.88,2.8000000000000003,0.76,0.09699999999999999,0.0477,c2,0.696,0.261
2.0700000000000003,2.135,0.6,0.02975,0.02745,c2,0.291,0.15000000000000002
4.05,3.9899999999999998,1.16,0.14125,0.19755,c2,1.5019999999999998,0.6645
3.195,3.395,0.84,0.10875,0.0864,c2,0.996,0.4575
3.33,3.185,0.88,0.11925,0.11115,c2,1.028,0.378
4.5,4.55,1.12,0.30825,0.21195,c0,2.476,0.96
4.095,3.9200000000000004,1.32,0.20075,0.15255000000000002,c0,1.72,0.735
3.735,3.9200000000000004,1.04,0.18475,0.15300000000000002,c0,1.523,0.5865
4.32,4.34,1.32,0.24050000000000002,0.23175,c0,2.171,0.915
3.735,3.71,0.92,0.1165,0.14265,c1,1.183,0.54
2.835,2.8000000000000003,0.72,0.0755,0.061200000000000004,c2,0.66,0.24
3.69,3.64,1.36,0.18675,0.19709999999999997,c1,1.741,0.75
2.5200000000000005,2.625,0.64,0.04675,0.08325,c2,0.433,0.21000000000000002
3.6450000000000005,3.535,0.88,0.1525,0.14400000000000002,c0,1.25,0.5249999999999999
3.915,3.605,1.16,0.146,0.1854,c0,1.763,0.765
3.1049999999999995,3.045,0.96,0.065,0.05039999999999999,c2,0.643,0.3555
4.455,4.375,1.24,0.23,0.17505,c0,2.05,1.02
4.1850000000000005,4.06,1.16,0.235,0.19395,c1,1.973,0.75
2.5200000000000005,2.59,0.72,0.06275,0.058050000000000004,c2,0.513,0.1935
2.61,2.6950000000000003,0.72,0.0555,0.05355,c2,0.523,0.22349999999999998
3.6,3.605,1.08,0.16,0.11295000000000001,c2,1.393,0.5249999999999999
4.86,4.69,1.6,0.32175,0.29519999999999996,c1,2.92,1.2494999999999998
2.475,2.485,0.68,0.046,0.054,c2,0.44,0.44999999999999996
3.6450000000000005,3.71,1.04,0.14225,0.15300000000000002,c0,1.476,0.579
4.7250000000000005,4.445,1.44,0.317,0.2862,c1,2.739,1.089
2.34,2.4499999999999997,0.72,0.03625,0.05039999999999999,c0,0.396,0.18
4.455,4.445,0.12,0.25575,0.2772,c1,2.313,0.8654999999999999
4.05,4.06,1.36,0.23075,0.20879999999999999,c1,1.941,0.744
3.8249999999999997,3.8850000000000002,1.12,0.141,0.14355,c1,1.5759999999999998,0.855
5.13,5.18,1.44,0.45575,0.38430000000000003,c0,3.745,1.338
3.06,2.975,0.84,0.10075,0.08145,c2,0.778,0.264
4.140000000000001,4.06,1.2,0.2455,0.1989,c0,2.033,0.795
4.5,4.515000000000001,1.4,0.27699999999999997,0.2772,c0,2.675,1.2449999999999999
4.2299999999999995,4.34,1.08,0.26575,0.18045000000000003,c0,2.039,0.7424999999999999
4.365,4.234999999999999,1.28,0.20850000000000002,0.25875,c1,2.4019999999999997,1.1400000000000001
3.8249999999999997,3.8500000000000005,1.12,0.24475,0.17505,c1,1.9040000000000001,0.6555
3.6450000000000005,3.5,1.24,0.17300000000000001,0.13815,c0,1.544,0.735
3.015,3.22,0.88,0.1125,0.06705,c2,0.888,0.33
2.565,2.6950000000000003,0.72,0.04675,0.0594,c2,0.496,0.21000000000000002
4.05,3.8150000000000004,1.2,0.1935,0.135,c0,1.759,0.7875000000000001
2.34,2.345,0.8,0.03925,0.05265,c2,0.384,0.21000000000000002
3.69,3.465,1.0,0.16775,0.11610000000000001,c1,1.511,0.642
3.735,3.8500000000000005,1.08,0.159,0.189,c1,1.527,0.6000000000000001
3.5100000000000002,3.5,1.04,0.10575,0.09360000000000002,c2,1.015,0.5265
4.2749999999999995,4.305,1.24,0.242,0.19035,c1,2.23,1.065
4.86,4.655,1.56,0.42525,0.32535,c1,3.528,1.41
3.15,3.3249999999999997,0.8,0.10825,0.0999,c2,0.909,0.34500000000000003
2.475,2.59,0.76,0.05075,0.0495,c2,0.514,0.2475
3.5100000000000002,3.5,1.0,0.12425,0.10529999999999999,c0,1.043,0.393
1.89,1.9600000000000002,0.52,0.0175,0.018000000000000002,c0,0.181,0.09
1.8,1.9600000000000002,0.64,0.0165,0.01935,c0,0.183,0.09
4.05,4.095,1.2,0.19875,0.18314999999999998,c2,1.783,0.759
4.7700000000000005,4.62,1.48,0.273,0.24345000000000003,c1,2.6919999999999997,1.4280000000000002
3.96,3.8150000000000004,1.12,0.17800000000000002,0.17145000000000002,c0,1.679,0.7155
2.1149999999999998,2.24,0.52,0.028999999999999998,0.02025,c2,0.277,0.15000000000000002
4.635,4.48,1.32,0.316,0.30735,c0,2.738,1.0739999999999998
3.78,3.745,1.2,0.12875,0.1377,c0,1.399,0.72
3.42,3.64,1.04,0.11875,0.1098,c2,1.069,0.4605
3.6450000000000005,3.6750000000000003,1.0,0.14925,0.13545,c2,1.314,0.504
2.34,2.4499999999999997,0.76,0.04925,0.0387,c2,0.442,0.21000000000000002
4.41,4.41,1.36,0.27575,0.1908,c2,2.434,0.9299999999999999
4.905,5.005,1.44,0.4355,0.3123,c0,3.481,1.347
4.905,4.97,1.4,0.43625,0.41085000000000005,c1,3.8139999999999996,1.4249999999999998
1.7550000000000001,1.9250000000000003,0.72,0.02725,0.02655,c2,0.225,0.10649999999999998
4.41,4.34,1.24,0.2525,0.22275,c0,2.2,0.9299999999999999
3.87,3.8500000000000005,1.2,0.1975,0.17550000000000002,c1,1.68,0.669
4.95,4.69,1.24,0.429,0.3051,c1,3.1319999999999997,1.0619999999999998
2.61,2.8000000000000003,0.8,0.052000000000000005,0.0531,c2,0.516,0.2445
5.040000000000001,4.864999999999999,1.52,0.294,0.30825,c0,2.988,1.455
4.05,4.0249999999999995,1.24,0.2145,0.1854,c0,1.896,0.777
5.445,5.18,1.6,0.57275,0.5175,c0,4.985,1.5705
4.095,4.2,1.24,0.21825,0.18764999999999998,c0,1.89,0.75
4.2749999999999995,4.375,1.4,0.23775,0.22275,c1,2.287,1.047
2.025,2.17,0.6,0.02275,0.030150000000000003,c0,0.259,0.132
4.41,4.375,0.88,0.26325,0.17235,c1,2.272,0.8775
5.13,4.655,1.48,0.34825,0.27225,c1,3.0439999999999996,1.215
4.005,3.8850000000000002,1.08,0.168,0.14625000000000002,c0,1.672,0.8250000000000001
4.2299999999999995,4.27,1.24,0.24850000000000003,0.19575,c0,2.065,0.8355000000000001
2.295,2.415,0.76,0.0375,0.03465,c2,0.366,0.18
4.05,3.9200000000000004,1.28,0.21600000000000003,0.1602,c0,1.844,0.78
1.935,2.135,0.52,0.022000000000000002,0.01845,c2,0.215,0.11399999999999999
3.69,3.745,1.08,0.14275,0.13725,c0,1.724,0.96
1.98,2.17,0.68,0.0305,0.03285,c0,0.292,0.135
3.8249999999999997,3.64,1.0,0.18600000000000003,0.1845,c0,1.58,0.5700000000000001
4.140000000000001,4.2,1.24,0.21350000000000002,0.18405,c1,1.947,0.8999999999999999
2.9250000000000003,3.15,0.92,0.11175,0.07065,c0,0.861,0.34650000000000003
4.2749999999999995,4.2,1.4,0.25525,0.23040000000000002,c0,2.22,0.855
2.1149999999999998,2.17,0.56,0.0315,0.03645,c2,0.302,0.135
3.735,3.8500000000000005,1.08,0.21350000000000002,0.16695000000000002,c1,1.629,0.5249999999999999
2.6999999999999997,2.835,0.96,0.06325,0.06300000000000001,c2,0.648,0.33
3.735,3.9200000000000004,1.16,0.215,0.16965,c0,1.704,0.615
3.465,3.5,1.16,0.12300000000000001,0.17550000000000002,c0,1.523,0.612
3.465,3.745,1.44,0.24775,0.20655,c2,2.167,0.9119999999999999
4.1850000000000005,4.41,1.2,0.21325,0.216,c2,2.063,0.9750000000000001
4.41,4.48,1.12,0.22225,0.21420000000000003,c0,2.388,1.125
3.285,3.3249999999999997,0.92,0.1115,0.11115,c2,0.98,0.4005
2.655,2.52,1.04,0.04475,0.051300000000000005,c0,0.553,0.3015
3.375,3.29,0.84,0.11599999999999999,0.1278,c1,1.026,0.39
2.9250000000000003,3.185,1.08,0.20025,0.15435000000000001,c2,1.64,0.633
2.6999999999999997,2.835,0.72,0.069,0.05715,c2,0.577,0.22949999999999998
3.96,4.06,1.0,0.1815,0.17595000000000002,c1,1.571,0.585
3.375,3.395,1.0,0.12525,0.12105,c2,1.124,0.4575
4.095,3.9549999999999996,1.2,0.22825,0.21555,c0,1.919,0.6900000000000001
2.5200000000000005,2.625,0.64,0.05625,0.04095,c2,0.469,0.201
4.2749999999999995,4.48,1.4,0.24325,0.3069,c1,2.309,0.8640000000000001
4.365,4.27,1.36,0.25625,0.20609999999999998,c1,2.201,0.915
3.8249999999999997,4.0249999999999995,1.12,0.19649999999999998,0.20429999999999998,c0,1.727,0.6000000000000001
2.745,2.835,0.8,0.04825,0.0549,c2,0.542,0.273
2.025,2.065,0.64,0.02425,0.028800000000000003,c2,0.248,0.12
4.365,4.34,1.32,0.26175,0.22545,c0,2.265,0.8474999999999999
3.33,3.36,0.96,0.10375,0.1179,c2,1.028,0.46499999999999997
3.69,3.535,1.08,0.14550000000000002,0.11970000000000001,c1,1.314,0.585
4.5,4.48,1.44,0.2965,0.2826,c1,2.999,1.293
4.545,4.515000000000001,1.2,0.2595,0.23535,c0,2.321,1.0050000000000001
3.915,3.8500000000000005,1.12,0.1635,0.15165,c0,1.525,0.777
3.87,3.8500000000000005,1.0,0.20175,0.1575,c1,1.8459999999999999,0.8490000000000001
3.96,3.8850000000000002,1.12,0.17300000000000001,0.15435000000000001,c1,1.692,0.8205
4.05,3.9200000000000004,1.16,0.19425,0.18855,c0,1.788,0.792
3.87,3.64,1.2,0.151,0.14175000000000001,c1,1.456,0.705
2.565,2.625,0.8,0.0525,0.04995,c2,0.478,0.21000000000000002
4.2749999999999995,4.34,1.28,0.1855,0.1503,c2,1.814,0.9225
5.040000000000001,4.864999999999999,1.76,0.42275,0.3798,c1,3.668,1.365
4.095,4.095,1.8,0.19075,0.1989,c0,2.11,1.095
3.2399999999999998,3.22,1.12,0.0805,0.0783,c2,0.894,0.48
2.835,2.905,0.96,0.09949999999999999,0.0783,c0,0.803,0.291
2.88,2.94,0.88,0.087,0.05715,c2,0.725,0.315
3.195,3.15,0.84,0.09849999999999999,0.08370000000000001,c2,0.889,0.4005
4.2299999999999995,4.34,1.2,0.29350000000000004,0.39645,c0,2.6180000000000003,0.9750000000000001
1.98,2.1,0.72,0.0285,0.030150000000000003,c2,0.285,0.129
2.745,3.08,0.92,0.081,0.0819,c2,0.758,0.33
3.195,3.3249999999999997,0.92,0.13949999999999999,0.0792,c2,1.039,0.3975
4.7250000000000005,4.62,1.52,0.32625,0.43875,c1,3.34,1.47
3.06,3.08,0.84,0.06525,0.08595,c0,0.804,0.495
4.1850000000000005,3.9549999999999996,1.2,0.2905,0.19935,c2,2.363,0.9285
3.735,3.7800000000000002,1.24,0.161,0.1503,c2,1.4040000000000001,0.5700000000000001
4.545,4.48,1.52,0.22175,0.27945000000000003,c1,2.471,1.095
3.96,3.7800000000000002,1.28,0.1955,0.20655,c1,2.181,1.065
4.455,4.2,1.4,0.303,0.24840000000000004,c0,2.58,1.0334999999999999
4.41,4.234999999999999,1.24,0.2515,0.22545,c0,2.306,0.885
3.87,3.8500000000000005,1.16,0.15125,0.1368,c2,1.4240000000000002,0.675
3.915,3.8150000000000004,1.2,0.14525,0.1305,c1,1.371,0.675
1.845,2.31,0.76,0.0385,0.028800000000000003,c2,0.319,0.1305
4.41,4.375,1.16,0.21850000000000003,0.15614999999999998,c1,1.84,0.8400000000000001
3.15,3.3249999999999997,0.88,0.10300000000000001,0.08910000000000001,c2,0.913,0.39
2.97,3.01,0.76,0.06575,0.07650000000000001,c0,0.68,0.33599999999999997
4.545,4.48,1.32,0.26075,0.24255000000000002,c1,2.447,1.08
4.365,4.27,1.28,0.26575,0.1908,c0,2.029,0.7244999999999999
4.2749999999999995,4.234999999999999,1.12,0.2775,0.2313,c0,2.235,0.8219999999999998
3.96,4.06,1.44,0.18325,0.14715,c1,1.7080000000000002,0.735
2.97,3.465,0.8,0.0885,0.0855,c2,0.88,0.44999999999999996
3.42,3.4299999999999997,1.04,0.11449999999999999,0.12195000000000002,c1,1.078,0.495
3.6,3.7800000000000002,1.16,0.1575,0.16290000000000002,c2,1.514,0.645
4.2299999999999995,4.2,1.52,0.24600000000000002,0.23355,c1,2.269,1.0125000000000002
4.140000000000001,4.27,1.28,0.247,0.17729999999999999,c0,2.0,0.8250000000000001
3.8249999999999997,4.06,1.24,0.18075,0.2241,c1,1.746,0.717
2.025,2.17,0.56,0.2175,0.0135,c2,0.211,0.12
4.05,4.06,1.88,0.15,0.1854,c1,2.142,1.185
4.1850000000000005,3.9899999999999998,1.44,0.16949999999999998,0.20025,c1,2.59,1.32
1.935,2.03,0.48,0.0265,0.016649999999999998,c2,0.223,0.096
2.475,2.66,0.76,0.053,0.04365,c2,0.485,0.63
4.455,4.62,1.68,0.36200000000000004,0.31725,c1,3.096,1.1775
3.735,3.71,1.12,0.15525,0.15075000000000002,c0,1.4480000000000002,0.615
2.25,2.345,0.64,0.03475,0.0396,c2,0.339,0.14850000000000002
3.06,3.08,1.08,0.07525,0.08505,c1,0.795,0.405
3.78,3.71,1.12,0.128,0.16695000000000002,c2,1.353,0.6240000000000001
4.32,4.165,1.28,0.26125,0.2664,c1,2.419,0.96
2.475,2.66,0.8,0.04,0.0441,c2,0.451,0.255
4.2299999999999995,4.2,1.4,0.24325,0.2223,c0,2.21,0.9450000000000001
4.455,4.305,1.24,0.26,0.171,c1,2.161,0.96
4.140000000000001,4.34,1.28,0.24575,0.18000000000000002,c0,1.901,0.684
3.87,4.375,1.4,0.28600000000000003,0.2673,c2,2.822,1.185
4.05,3.745,1.08,0.14225,0.16605,c2,1.456,0.795
4.095,3.9549999999999996,1.24,0.21050000000000002,0.1647,c0,1.871,0.78
2.9250000000000003,3.045,0.8,0.087,0.06525,c2,0.732,0.327
3.78,3.745,1.16,0.165,0.17009999999999997,c0,1.5819999999999999,0.75
2.79,2.975,0.84,0.0795,0.07425000000000001,c2,0.73,0.315
3.465,3.5,0.96,0.09849999999999999,0.11745000000000001,c2,1.032,0.495
4.05,3.8500000000000005,1.4,0.18825,0.1935,c0,2.197,1.2000000000000002
3.465,3.535,0.84,0.1195,0.11205,c0,1.105,0.4665
3.8249999999999997,3.7800000000000002,1.04,0.18375,0.12285000000000001,c2,1.631,0.7380000000000001
2.25,2.3800000000000003,0.6,0.03925,0.03645,c2,0.353,0.15000000000000002
3.915,3.8850000000000002,1.12,0.1705,0.14805000000000001,c0,1.499,0.642
1.8,1.9250000000000003,0.56,0.018500000000000003,0.02025,c2,0.192,0.09
3.6450000000000005,3.71,1.0,0.13575,0.14445,c0,1.303,0.558
1.71,1.75,0.48,0.018000000000000002,0.01035,c2,0.153,0.07350000000000001
3.78,3.8500000000000005,1.36,0.168,0.21645,c0,1.693,0.735
3.69,3.71,1.04,0.151,0.17415,c1,1.393,0.6000000000000001
3.06,2.94,1.0,0.0825,0.10125,c0,0.899,0.43200000000000005
5.49,5.25,1.88,0.616,0.4671,c1,5.017,1.8359999999999999
3.555,3.5700000000000003,0.84,0.11699999999999999,0.1143,c2,1.105,0.495
2.6999999999999997,2.73,0.72,0.07150000000000001,0.058050000000000004,c0,0.611,0.255
3.555,3.64,1.16,0.212,0.1278,c2,1.54,0.5685
5.040000000000001,4.760000000000001,1.32,0.30275,0.25245,c1,3.278,1.3800000000000001
4.455,4.305,1.6,0.28975,0.28035,c0,2.608,1.113
4.140000000000001,4.095,1.16,0.16949999999999998,0.1503,c2,1.693,0.885
4.815,4.62,1.64,0.29625,0.24975000000000003,c1,2.883,1.47
4.32,4.41,1.2,0.196,0.3024,c1,2.105,0.855
3.96,3.8500000000000005,1.08,0.184,0.18855,c0,1.758,0.795
4.5,4.62,1.32,0.22925,0.2682,c1,2.381,1.1099999999999999
4.1850000000000005,4.2,1.2,0.27275,0.2358,c1,2.205,0.75
4.365,4.27,1.16,0.39149999999999996,0.20295000000000002,c0,2.661,0.8594999999999999
3.2399999999999998,3.395,0.96,0.12325,0.09225,c2,1.031,0.44099999999999995
4.2749999999999995,4.2,1.28,0.25225,0.23715000000000003,c0,2.3280000000000003,1.0050000000000001
4.68,4.585,1.6,0.3565,0.2826,c1,3.095,1.3980000000000001
3.6,3.6750000000000003,0.92,0.12775,0.12960000000000002,c1,1.259,0.54
3.2399999999999998,3.36,0.8,0.09699999999999999,0.08910000000000001,c0,0.878,0.34500000000000003
4.545,4.234999999999999,1.44,0.36425,0.2376,c1,2.8680000000000003,1.293
3.915,4.06,1.2,0.17425,0.1863,c1,1.6780000000000002,0.5760000000000001
3.1049999999999995,3.22,0.84,0.0935,0.0783,c2,0.83,0.33
4.1850000000000005,4.2,1.24,0.31225,0.22095,c0,2.524,0.99
4.7250000000000005,4.515000000000001,1.28,0.37275,0.2205,c0,3.015,1.2974999999999999
2.97,3.045,1.0,0.08425,0.09494999999999999,c2,0.812,0.28800000000000003
4.95,4.935,1.68,0.3275,0.29295000000000004,c0,2.877,1.3860000000000001
1.575,1.7149999999999999,0.44,0.02,0.016200000000000003,c2,0.157,0.06
2.43,2.66,0.76,0.04175,0.046349999999999995,c0,0.43799999999999994,0.21000000000000002
4.095,3.605,1.08,0.1475,0.14625000000000002,c0,1.445,0.705
3.555,3.71,1.0,0.14875,0.09720000000000001,c2,1.247,0.585
4.2299999999999995,4.375,1.16,0.3375,0.2223,c0,3.571,0.9735
2.34,2.485,0.72,0.03575,0.044550000000000006,c2,0.397,0.174
4.545,4.48,1.4,0.30925,0.2718,c1,2.637,0.9945
2.97,2.94,0.8,0.08175,0.0801,c2,0.7040000000000001,0.30000000000000004
2.475,2.59,0.68,0.048,0.05039999999999999,c2,0.409,0.24
4.140000000000001,3.8850000000000002,1.28,0.16725,0.17415,c0,1.72,0.8250000000000001
4.455,3.9899999999999998,1.28,0.226,0.24750000000000003,c1,2.183,0.9450000000000001
4.455,4.34,1.56,0.2895,0.3114,c0,3.029,1.5585
2.475,2.66,0.76,0.043,0.05265,c2,0.275,0.1815
4.59,4.305,1.2,0.2725,0.29835,c0,2.592,0.96
4.455,4.515000000000001,1.48,0.26325,0.25065000000000004,c0,2.987,1.365
3.6,3.5,1.12,0.12825,0.15795,c1,1.323,0.66
3.375,3.4299999999999997,1.2,0.11,0.12960000000000002,c1,1.151,0.5700000000000001
4.32,4.515000000000001,1.36,0.264,0.2286,c1,2.269,0.915
4.7250000000000005,4.69,1.32,0.341,0.28305,c0,3.217,1.2015
3.8249999999999997,3.71,1.04,0.14975,0.12195000000000002,c0,1.491,0.735
4.7250000000000005,5.04,1.44,0.3155,0.28935,c1,2.89,1.305
2.43,2.4499999999999997,0.72,0.0375,0.051750000000000004,c2,0.411,0.186
3.6450000000000005,3.5700000000000003,1.0,0.17325,0.12555000000000002,c2,1.359,0.546
4.32,4.27,1.52,0.26075,0.29025,c1,2.591,1.095
2.88,2.905,0.8,0.06075,0.051750000000000004,c0,0.601,0.31200000000000006
2.6999999999999997,2.835,0.84,0.07275,0.0549,c2,0.608,0.2415
4.05,3.9899999999999998,1.12,0.23850000000000002,0.14445,c0,1.855,0.7545
4.41,4.375,1.4,0.27825,0.2223,c1,2.4659999999999997,1.095
3.915,4.0249999999999995,1.04,0.15775,0.19395,c2,1.61,0.735
3.96,3.9549999999999996,1.28,0.177,0.17415,c1,1.83,0.96
5.084999999999999,4.8999999999999995,1.4,0.42225,0.35415,c0,3.713,1.62
4.05,4.095,1.16,0.24225,0.2178,c1,1.967,0.66
3.195,3.22,1.04,0.11025,0.10260000000000001,c1,1.034,0.495
2.835,2.94,0.92,0.09475,0.0585,c2,0.71,0.261
2.6999999999999997,2.835,0.72,0.051500000000000004,0.060300000000000006,c2,0.5379999999999999,0.33
3.915,3.71,1.24,0.14400000000000002,0.14355,c0,1.3980000000000001,0.615
3.555,3.64,1.0,0.20175,0.1494,c0,1.623,0.6000000000000001
3.42,3.535,0.96,0.12975,0.12915,c2,1.188,0.54
3.6,3.64,0.96,0.11699999999999999,0.11835000000000001,c0,1.16,0.5549999999999999
3.5100000000000002,3.6750000000000003,0.96,0.15575,0.1323,c2,1.328,0.534
4.140000000000001,4.0249999999999995,1.32,0.24075,0.17505,c1,1.915,0.7080000000000001
4.41,4.13,1.32,0.27949999999999997,0.2115,c0,2.414,0.927
1.89,1.9600000000000002,0.6,0.0265,0.02385,c2,0.239,0.09
3.15,3.045,0.96,0.096,0.09000000000000001,c1,0.917,0.39
4.05,4.0249999999999995,1.04,0.159,0.17370000000000002,c0,1.57,0.6795
3.69,3.605,1.12,0.15325,0.12329999999999999,c0,1.471,0.6000000000000001
4.140000000000001,4.2,1.24,0.1425,0.1341,c0,1.331,0.8069999999999999
2.655,2.5549999999999997,0.76,0.05375,0.04905,c2,0.5,0.24
1.89,1.9600000000000002,0.64,0.020499999999999997,0.02385,c0,0.217,0.10350000000000001
4.1850000000000005,4.13,1.24,0.26225,0.23535,c0,2.272,0.8250000000000001
